"Kód okresu";"Názov okresu";"Pohlavie";"Ekonomické vekové skupiny";"Vzdelanie";"abs."
SK0429;Okres Sobrance;muž;produktívny vek (15-64 rokov);stredné odborné (učňovské) vzdelanie bez maturity s vysvedčením o záverečnej skúške;198
SK0429;Okres Sobrance;muž;produktívny vek (15-64 rokov);úplné stredné vzdelanie s maturitou (bližšie neuvedené);2
SK0429;Okres Sobrance;muž;produktívny vek (15-64 rokov);úplné stredné vzdelanie s maturitou odborné (učňovské) s výučným listom;642
SK0429;Okres Sobrance;muž;produktívny vek (15-64 rokov);úplné stredné vzdelanie s maturitou odborné;1402
SK0429;Okres Sobrance;muž;produktívny vek (15-64 rokov);úplné stredné vzdelanie s maturitou všeobecné;415
SK0429;Okres Sobrance;muž;produktívny vek (15-64 rokov);vyššie odborné vzdelanie nadstavbové (maturita absolventov učebných odborov stredných odborných škôl);281
SK0429;Okres Sobrance;muž;produktívny vek (15-64 rokov);vyššie odborné vzdelanie pomaturitné (pomaturitné kvalifikačné);45
SK0429;Okres Sobrance;muž;produktívny vek (15-64 rokov);vyššie odborné vzdelanie vyššie odborné (absolventská skúška, absolventský diplom);27
SK0429;Okres Sobrance;muž;produktívny vek (15-64 rokov);vysokoškolské vzdelanie (bližšie neuvedené);1
SK0429;Okres Sobrance;muž;produktívny vek (15-64 rokov);vysokoškolské vzdelanie - 1. stupeň (Bc.);226
SK0429;Okres Sobrance;muž;produktívny vek (15-64 rokov);"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";855
SK0429;Okres Sobrance;muž;produktívny vek (15-64 rokov);"vysokoškolské vzdelanie - 3. stupeň (PhD.; a i.)";46
SK0429;Okres Sobrance;muž;produktívny vek (15-64 rokov);bez školského vzdelania – osoby vo veku 15 rokov a viac;24
SK0429;Okres Sobrance;muž;poproduktívny vek (65 a viac rokov);dôverné;28
SK0429;Okres Sobrance;muž;poproduktívny vek (65 a viac rokov);nezistené;61
SK0429;Okres Sobrance;muž;poproduktívny vek (65 a viac rokov);základné vzdelanie (bližšie neuvedené);2
SK0429;Okres Sobrance;muž;poproduktívny vek (65 a viac rokov);základné vzdelanie - 1. stupeň základnej školy;33
SK0429;Okres Sobrance;muž;poproduktívny vek (65 a viac rokov);základné vzdelanie - 2. stupeň základnej školy;152
SK0429;Okres Sobrance;muž;poproduktívny vek (65 a viac rokov);stredné odborné (učňovské) vzdelanie bez maturity a bez výučného listu (zaškolenie, zaučenie);39
SK0429;Okres Sobrance;muž;poproduktívny vek (65 a viac rokov);stredné odborné (učňovské) vzdelanie bez maturity s výučným listom;603
SK0429;Okres Sobrance;muž;poproduktívny vek (65 a viac rokov);stredné odborné (učňovské) vzdelanie bez maturity s vysvedčením o záverečnej skúške;41
SK0429;Okres Sobrance;muž;poproduktívny vek (65 a viac rokov);úplné stredné vzdelanie s maturitou (bližšie neuvedené);2
SK0429;Okres Sobrance;muž;poproduktívny vek (65 a viac rokov);úplné stredné vzdelanie s maturitou odborné (učňovské) s výučným listom;80
SK0429;Okres Sobrance;muž;poproduktívny vek (65 a viac rokov);úplné stredné vzdelanie s maturitou odborné;199
SK0429;Okres Sobrance;muž;poproduktívny vek (65 a viac rokov);úplné stredné vzdelanie s maturitou všeobecné;35
SK0429;Okres Sobrance;muž;poproduktívny vek (65 a viac rokov);vyššie odborné vzdelanie nadstavbové (maturita absolventov učebných odborov stredných odborných škôl);26
SK0429;Okres Sobrance;muž;poproduktívny vek (65 a viac rokov);vyššie odborné vzdelanie pomaturitné (pomaturitné kvalifikačné);12
SK0429;Okres Sobrance;muž;poproduktívny vek (65 a viac rokov);vyššie odborné vzdelanie vyššie odborné (absolventská skúška, absolventský diplom);10
SK0429;Okres Sobrance;muž;poproduktívny vek (65 a viac rokov);vysokoškolské vzdelanie - 1. stupeň (Bc.);3
SK0429;Okres Sobrance;muž;poproduktívny vek (65 a viac rokov);"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";130
SK0429;Okres Sobrance;muž;poproduktívny vek (65 a viac rokov);"vysokoškolské vzdelanie - 3. stupeň (PhD.; a i.)";3
SK0429;Okres Sobrance;muž;poproduktívny vek (65 a viac rokov);bez školského vzdelania – osoby vo veku 15 rokov a viac;3
SK0429;Okres Sobrance;žena;predproduktívny vek (0-14 rokov);nezistené;37
SK0429;Okres Sobrance;žena;predproduktívny vek (0-14 rokov);základné vzdelanie - 1. stupeň základnej školy;455
SK0429;Okres Sobrance;žena;predproduktívny vek (0-14 rokov);bez ukončeného vzdelania – osoby vo veku 0-14 rokov;1146
SK0429;Okres Sobrance;žena;produktívny vek (15-64 rokov);dôverné;70
SK0429;Okres Sobrance;žena;produktívny vek (15-64 rokov);nezistené;282
SK0429;Okres Sobrance;žena;produktívny vek (15-64 rokov);základné vzdelanie (bližšie neuvedené);19
SK0429;Okres Sobrance;žena;produktívny vek (15-64 rokov);základné vzdelanie - 1. stupeň základnej školy;259
SK0429;Okres Sobrance;žena;produktívny vek (15-64 rokov);základné vzdelanie - 2. stupeň základnej školy;1087
SK0429;Okres Sobrance;žena;produktívny vek (15-64 rokov);stredné odborné (učňovské) vzdelanie bez maturity (bližšie neuvedené);7
SK0429;Okres Sobrance;žena;produktívny vek (15-64 rokov);stredné odborné (učňovské) vzdelanie bez maturity a bez výučného listu (zaškolenie, zaučenie);121
SK0429;Okres Sobrance;žena;produktívny vek (15-64 rokov);stredné odborné (učňovské) vzdelanie bez maturity s výučným listom;1077
SK0429;Okres Sobrance;žena;produktívny vek (15-64 rokov);stredné odborné (učňovské) vzdelanie bez maturity s vysvedčením o záverečnej skúške;179
SK0429;Okres Sobrance;žena;produktívny vek (15-64 rokov);úplné stredné vzdelanie s maturitou (bližšie neuvedené);2
SK0429;Okres Sobrance;žena;produktívny vek (15-64 rokov);úplné stredné vzdelanie s maturitou odborné (učňovské) s výučným listom;414
SK0429;Okres Sobrance;žena;produktívny vek (15-64 rokov);úplné stredné vzdelanie s maturitou odborné;1328
SK0429;Okres Sobrance;žena;produktívny vek (15-64 rokov);úplné stredné vzdelanie s maturitou všeobecné;516
SK0429;Okres Sobrance;žena;produktívny vek (15-64 rokov);vyššie odborné vzdelanie nadstavbové (maturita absolventov učebných odborov stredných odborných škôl);268
SK0429;Okres Sobrance;žena;produktívny vek (15-64 rokov);vyššie odborné vzdelanie pomaturitné (pomaturitné kvalifikačné);74
SK0429;Okres Sobrance;žena;produktívny vek (15-64 rokov);vyššie odborné vzdelanie vyššie odborné (absolventská skúška, absolventský diplom);38
SK0429;Okres Sobrance;žena;produktívny vek (15-64 rokov);vysokoškolské vzdelanie - 1. stupeň (Bc.);397
SK0429;Okres Sobrance;žena;produktívny vek (15-64 rokov);"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";1147
SK0429;Okres Sobrance;žena;produktívny vek (15-64 rokov);"vysokoškolské vzdelanie - 3. stupeň (PhD.; a i.)";44
SK0429;Okres Sobrance;žena;produktívny vek (15-64 rokov);bez školského vzdelania – osoby vo veku 15 rokov a viac;15
SK0429;Okres Sobrance;žena;poproduktívny vek (65 a viac rokov);dôverné;43
SK0429;Okres Sobrance;žena;poproduktívny vek (65 a viac rokov);nezistené;70
SK0429;Okres Sobrance;žena;poproduktívny vek (65 a viac rokov);základné vzdelanie (bližšie neuvedené);7
SK0429;Okres Sobrance;žena;poproduktívny vek (65 a viac rokov);základné vzdelanie - 1. stupeň základnej školy;97
SK0429;Okres Sobrance;žena;poproduktívny vek (65 a viac rokov);základné vzdelanie - 2. stupeň základnej školy;638
SK0429;Okres Sobrance;žena;poproduktívny vek (65 a viac rokov);stredné odborné (učňovské) vzdelanie bez maturity a bez výučného listu (zaškolenie, zaučenie);106
SK0429;Okres Sobrance;žena;poproduktívny vek (65 a viac rokov);stredné odborné (učňovské) vzdelanie bez maturity s výučným listom;490
SK0429;Okres Sobrance;žena;poproduktívny vek (65 a viac rokov);stredné odborné (učňovské) vzdelanie bez maturity s vysvedčením o záverečnej skúške;59
SK0429;Okres Sobrance;žena;poproduktívny vek (65 a viac rokov);úplné stredné vzdelanie s maturitou odborné (učňovské) s výučným listom;91
SK0429;Okres Sobrance;žena;poproduktívny vek (65 a viac rokov);úplné stredné vzdelanie s maturitou odborné;347
SK0429;Okres Sobrance;žena;poproduktívny vek (65 a viac rokov);úplné stredné vzdelanie s maturitou všeobecné;118
SK0429;Okres Sobrance;žena;poproduktívny vek (65 a viac rokov);vyššie odborné vzdelanie nadstavbové (maturita absolventov učebných odborov stredných odborných škôl);43
SK0429;Okres Sobrance;žena;poproduktívny vek (65 a viac rokov);vyššie odborné vzdelanie pomaturitné (pomaturitné kvalifikačné);26
SK0429;Okres Sobrance;žena;poproduktívny vek (65 a viac rokov);vyššie odborné vzdelanie vyššie odborné (absolventská skúška, absolventský diplom);15
SK0429;Okres Sobrance;žena;poproduktívny vek (65 a viac rokov);vysokoškolské vzdelanie - 1. stupeň (Bc.);4
SK0429;Okres Sobrance;žena;poproduktívny vek (65 a viac rokov);"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";100
SK0429;Okres Sobrance;žena;poproduktívny vek (65 a viac rokov);"vysokoškolské vzdelanie - 3. stupeň (PhD.; a i.)";2
SK0429;Okres Sobrance;žena;poproduktívny vek (65 a viac rokov);bez školského vzdelania – osoby vo veku 15 rokov a viac;7
SK042A;Okres Spišská Nová Ves;muž;predproduktívny vek (0-14 rokov);nezistené;361
SK042A;Okres Spišská Nová Ves;muž;predproduktívny vek (0-14 rokov);základné vzdelanie - 1. stupeň základnej školy;2330
SK042A;Okres Spišská Nová Ves;muž;predproduktívny vek (0-14 rokov);bez ukončeného vzdelania – osoby vo veku 0-14 rokov;7783
SK042A;Okres Spišská Nová Ves;muž;produktívny vek (15-64 rokov);dôverné;75
SK042A;Okres Spišská Nová Ves;muž;produktívny vek (15-64 rokov);nezistené;2237
SK042A;Okres Spišská Nová Ves;muž;produktívny vek (15-64 rokov);základné vzdelanie (bližšie neuvedené);96
SK042A;Okres Spišská Nová Ves;muž;produktívny vek (15-64 rokov);základné vzdelanie - 1. stupeň základnej školy;1697
SK042A;Okres Spišská Nová Ves;muž;produktívny vek (15-64 rokov);základné vzdelanie - 2. stupeň základnej školy;5928
SK042A;Okres Spišská Nová Ves;muž;produktívny vek (15-64 rokov);stredné odborné (učňovské) vzdelanie bez maturity (bližšie neuvedené);67
SK042A;Okres Spišská Nová Ves;muž;produktívny vek (15-64 rokov);stredné odborné (učňovské) vzdelanie bez maturity a bez výučného listu (zaškolenie, zaučenie);596
SK042A;Okres Spišská Nová Ves;muž;produktívny vek (15-64 rokov);stredné odborné (učňovské) vzdelanie bez maturity s výučným listom;5947
SK042A;Okres Spišská Nová Ves;muž;produktívny vek (15-64 rokov);stredné odborné (učňovské) vzdelanie bez maturity s vysvedčením o záverečnej skúške;671
SK042A;Okres Spišská Nová Ves;muž;produktívny vek (15-64 rokov);úplné stredné vzdelanie s maturitou (bližšie neuvedené);6
SK042A;Okres Spišská Nová Ves;muž;produktívny vek (15-64 rokov);úplné stredné vzdelanie s maturitou odborné (učňovské) s výučným listom;2275
SK042A;Okres Spišská Nová Ves;muž;produktívny vek (15-64 rokov);úplné stredné vzdelanie s maturitou odborné;4964
SK042A;Okres Spišská Nová Ves;muž;produktívny vek (15-64 rokov);úplné stredné vzdelanie s maturitou všeobecné;1241
SK042A;Okres Spišská Nová Ves;muž;produktívny vek (15-64 rokov);vyššie odborné vzdelanie (bližšie neuvedené);1
SK042A;Okres Spišská Nová Ves;muž;produktívny vek (15-64 rokov);vyššie odborné vzdelanie nadstavbové (maturita absolventov učebných odborov stredných odborných škôl);1505
SK042A;Okres Spišská Nová Ves;muž;produktívny vek (15-64 rokov);vyššie odborné vzdelanie pomaturitné (pomaturitné kvalifikačné);131
SK042A;Okres Spišská Nová Ves;muž;produktívny vek (15-64 rokov);vyššie odborné vzdelanie vyššie odborné (absolventská skúška, absolventský diplom);99
SK042A;Okres Spišská Nová Ves;muž;produktívny vek (15-64 rokov);vysokoškolské vzdelanie (bližšie neuvedené);1
SK042A;Okres Spišská Nová Ves;muž;produktívny vek (15-64 rokov);vysokoškolské vzdelanie - 1. stupeň (Bc.);707
SK042A;Okres Spišská Nová Ves;muž;produktívny vek (15-64 rokov);"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";3955
SK042A;Okres Spišská Nová Ves;muž;produktívny vek (15-64 rokov);"vysokoškolské vzdelanie - 3. stupeň (PhD.; a i.)";221
SK042A;Okres Spišská Nová Ves;muž;produktívny vek (15-64 rokov);bez školského vzdelania – osoby vo veku 15 rokov a viac;263
SK042A;Okres Spišská Nová Ves;muž;poproduktívny vek (65 a viac rokov);dôverné;17
SK042A;Okres Spišská Nová Ves;muž;poproduktívny vek (65 a viac rokov);nezistené;251
SK042A;Okres Spišská Nová Ves;muž;poproduktívny vek (65 a viac rokov);základné vzdelanie (bližšie neuvedené);15
SK042A;Okres Spišská Nová Ves;muž;poproduktívny vek (65 a viac rokov);základné vzdelanie - 1. stupeň základnej školy;109
SK042A;Okres Spišská Nová Ves;muž;poproduktívny vek (65 a viac rokov);základné vzdelanie - 2. stupeň základnej školy;507
SK042A;Okres Spišská Nová Ves;muž;poproduktívny vek (65 a viac rokov);stredné odborné (učňovské) vzdelanie bez maturity (bližšie neuvedené);1
SK042A;Okres Spišská Nová Ves;muž;poproduktívny vek (65 a viac rokov);stredné odborné (učňovské) vzdelanie bez maturity a bez výučného listu (zaškolenie, zaučenie);129
SK042A;Okres Spišská Nová Ves;muž;poproduktívny vek (65 a viac rokov);stredné odborné (učňovské) vzdelanie bez maturity s výučným listom;1999
SK042A;Okres Spišská Nová Ves;muž;poproduktívny vek (65 a viac rokov);stredné odborné (učňovské) vzdelanie bez maturity s vysvedčením o záverečnej skúške;124
SK042A;Okres Spišská Nová Ves;muž;poproduktívny vek (65 a viac rokov);úplné stredné vzdelanie s maturitou (bližšie neuvedené);10
SK042A;Okres Spišská Nová Ves;muž;poproduktívny vek (65 a viac rokov);úplné stredné vzdelanie s maturitou odborné (učňovské) s výučným listom;338
SK042A;Okres Spišská Nová Ves;muž;poproduktívny vek (65 a viac rokov);úplné stredné vzdelanie s maturitou odborné;895
SK042A;Okres Spišská Nová Ves;muž;poproduktívny vek (65 a viac rokov);úplné stredné vzdelanie s maturitou všeobecné;124
SK042A;Okres Spišská Nová Ves;muž;poproduktívny vek (65 a viac rokov);vyššie odborné vzdelanie nadstavbové (maturita absolventov učebných odborov stredných odborných škôl);176
SK042A;Okres Spišská Nová Ves;muž;poproduktívny vek (65 a viac rokov);vyššie odborné vzdelanie pomaturitné (pomaturitné kvalifikačné);45
SK042A;Okres Spišská Nová Ves;muž;poproduktívny vek (65 a viac rokov);vyššie odborné vzdelanie vyššie odborné (absolventská skúška, absolventský diplom);50
SK042A;Okres Spišská Nová Ves;muž;poproduktívny vek (65 a viac rokov);vysokoškolské vzdelanie (bližšie neuvedené);2
SK042A;Okres Spišská Nová Ves;muž;poproduktívny vek (65 a viac rokov);vysokoškolské vzdelanie - 1. stupeň (Bc.);26
SK042A;Okres Spišská Nová Ves;muž;poproduktívny vek (65 a viac rokov);"vysokoškolské vzdelanie - 2. stupeň (Ing.; Mgr.; MUDr.; a i.)";694
SK042A;Okres Spišská Nová Ves;muž;poproduktívny vek (65 a viac rokov);"vysokoškolské vzdelanie - 3. stupeň (PhD.; a i.)";47
SK042A;Okres Spišská Nová Ves;muž;poproduktívny vek (65 a viac rokov);bez školského vzdelania – osoby vo veku 15 rokov a viac;14
SK042A;Okres Spišská Nová Ves;žena;predproduktívny vek (0-14 rokov);nezistené;333
SK042A;Okres Spišská Nová Ves;žena;predproduktívny vek (0-14 rokov);základné vzdelanie - 1. stupeň základnej školy;2316
SK042A;Okres Spišská Nová Ves;žena;predproduktívny vek (0-14 rokov);bez ukončeného vzdelania – osoby vo veku 0-14 rokov;7348
SK042A;Okres Spišská Nová Ves;žena;produktívny vek (15-64 rokov);dôverné;54
SK042A;Okres Spišská Nová Ves;žena;produktívny vek (15-64 rokov);nezistené;1680
SK042A;Okres Spišská Nová Ves;žena;produktívny vek (15-64 rokov);základné vzdelanie (bližšie neuvedené);90
SK042A;Okres Spišská Nová Ves;žena;produktívny vek (15-64 rokov);základné vzdelanie - 1. stupeň základnej školy;1738
SK042A;Okres Spišská Nová Ves;žena;produktívny vek (15-64 rokov);základné vzdelanie - 2. stupeň základnej školy;6140
SK042A;Okres Spišská Nová Ves;žena;produktívny vek (15-64 rokov);stredné odborné (učňovské) vzdelanie bez maturity (bližšie neuvedené);18
